trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28490,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35754,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,58100,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18696,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28374,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Pato Zambrano,http://twitter.com/search?q=%22Pato+Zambrano%22,NA,%22Pato+Zambrano%22,NA,Puebla,137612,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49989,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,263383,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11824,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13577,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28591,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31129,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21683,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18696,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
Descanse,http://twitter.com/search?q=Descanse,NA,Descanse,NA,Querétaro,138045,2023-03-02T06:16:31Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49989,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14142,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11824,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28490,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155269,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35680,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,57950,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21683,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
The Dark Side of the Moon,http://twitter.com/search?q=%22The+Dark+Side+of+the+Moon%22,NA,%22The+Dark+Side+of+the+Moon%22,18649,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Día Internacional de la Mujer,http://twitter.com/search?q=%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,%22D%C3%ADa+Internacional+de+la+Mujer%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Pink Floyd,http://twitter.com/search?q=%22Pink+Floyd%22,NA,%22Pink+Floyd%22,29076,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Díaz Ordaz,http://twitter.com/search?q=%22D%C3%ADaz+Ordaz%22,NA,%22D%C3%ADaz+Ordaz%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Poncho de Nigris,http://twitter.com/search?q=%22Poncho+de+Nigris%22,NA,%22Poncho+de+Nigris%22,NA,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
BIGHIT PROTECT RM,http://twitter.com/search?q=%22BIGHIT+PROTECT+RM%22,NA,%22BIGHIT+PROTECT+RM%22,95988,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Grogu,http://twitter.com/search?q=Grogu,NA,Grogu,28434,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Simon,http://twitter.com/search?q=Simon,NA,Simon,102642,Saltillo,141272,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
tina,http://twitter.com/search?q=tina,NA,tina,75391,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#TWICE_BreakthroughAward,http://twitter.com/search?q=%23TWICE_BreakthroughAward,NA,%23TWICE_BreakthroughAward,13605,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#BBWomenInMusic,http://twitter.com/search?q=%23BBWomenInMusic,NA,%23BBWomenInMusic,23070,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#MarcoReyPicks,http://twitter.com/search?q=%23MarcoReyPicks,NA,%23MarcoReyPicks,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
#TatatiuEnConvoy,http://twitter.com/search?q=%23TatatiuEnConvoy,NA,%23TatatiuEnConvoy,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Komanche,http://twitter.com/search?q=Komanche,NA,Komanche,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Hornets,http://twitter.com/search?q=Hornets,NA,Hornets,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Santiago Giménez,http://twitter.com/search?q=%22Santiago+Gim%C3%A9nez%22,NA,%22Santiago+Gim%C3%A9nez%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
KARL,http://twitter.com/search?q=KARL,NA,KARL,70242,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Feyenoord,http://twitter.com/search?q=Feyenoord,NA,Feyenoord,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Spreen,http://twitter.com/search?q=Spreen,NA,Spreen,46536,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Norma Piña,http://twitter.com/search?q=%22Norma+Pi%C3%B1a%22,NA,%22Norma+Pi%C3%B1a%22,49989,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Irma Serrano,http://twitter.com/search?q=%22Irma+Serrano%22,NA,%22Irma+Serrano%22,14176,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Arsenal,http://twitter.com/search?q=Arsenal,NA,Arsenal,253152,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Missa,http://twitter.com/search?q=Missa,NA,Missa,19371,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
INAI,http://twitter.com/search?q=INAI,NA,INAI,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
La Tigresa,http://twitter.com/search?q=%22La+Tigresa%22,NA,%22La+Tigresa%22,11824,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Estados Unidos Mexicanos,http://twitter.com/search?q=%22Estados+Unidos+Mexicanos%22,NA,%22Estados+Unidos+Mexicanos%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
jennie,http://twitter.com/search?q=jennie,NA,jennie,86729,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Raúl Jiménez,http://twitter.com/search?q=%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,%22Ra%C3%BAl+Jim%C3%A9nez%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Blink,http://twitter.com/search?q=Blink,NA,Blink,50951,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Omar Apollo,http://twitter.com/search?q=%22Omar+Apollo%22,NA,%22Omar+Apollo%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Everton,http://twitter.com/search?q=Everton,NA,Everton,94991,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Banxico,http://twitter.com/search?q=Banxico,NA,Banxico,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
San José,http://twitter.com/search?q=%22San+Jos%C3%A9%22,NA,%22San+Jos%C3%A9%22,13630,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
sam levinson,http://twitter.com/search?q=%22sam+levinson%22,NA,%22sam+levinson%22,28591,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Marzo con M,http://twitter.com/search?q=%22Marzo+con+M%22,NA,%22Marzo+con+M%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
billie,http://twitter.com/search?q=billie,NA,billie,13452,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Rivers,http://twitter.com/search?q=Rivers,NA,Rivers,155436,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Banco de México,http://twitter.com/search?q=%22Banco+de+M%C3%A9xico%22,NA,%22Banco+de+M%C3%A9xico%22,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
twenty one pilots,http://twitter.com/search?q=%22twenty+one+pilots%22,NA,%22twenty+one+pilots%22,13779,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Copa,http://twitter.com/search?q=Copa,NA,Copa,90953,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Roberto,http://twitter.com/search?q=Roberto,NA,Roberto,31092,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Travis,http://twitter.com/search?q=Travis,NA,Travis,35754,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Mario Delgado,http://twitter.com/search?q=%22Mario+Delgado%22,NA,%22Mario+Delgado%22,58100,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
HYBE PROTECT RM,http://twitter.com/search?q=%22HYBE+PROTECT+RM%22,NA,%22HYBE+PROTECT+RM%22,91388,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Chabelo,http://twitter.com/search?q=Chabelo,NA,Chabelo,NA,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Zoro,http://twitter.com/search?q=Zoro,NA,Zoro,36620,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
Vicky,http://twitter.com/search?q=Vicky,NA,Vicky,21736,San Luis Potosí,144265,2023-03-02T06:16:32Z,2023-02-27T21:56:02Z
