trend,url,promoted_content,query,tweet_volume,place,woeid,as_of,created_at
CNCO EN DISNEY,http://twitter.com/search?q=%22CNCO+EN+DISNEY%22,NA,%22CNCO+EN+DISNEY%22,23558,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Jenaro,http://twitter.com/search?q=Jenaro,NA,Jenaro,48642,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Zedillo,http://twitter.com/search?q=Zedillo,NA,Zedillo,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Rolex,http://twitter.com/search?q=Rolex,NA,Rolex,29404,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,NA,%22CM+Punk%22,11742,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Serrat,http://twitter.com/search?q=Serrat,NA,Serrat,11877,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Enrique Vargas,http://twitter.com/search?q=%22Enrique+Vargas%22,NA,%22Enrique+Vargas%22,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Andares,http://twitter.com/search?q=Andares,NA,Andares,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Puerta de Hierro,http://twitter.com/search?q=%22Puerta+de+Hierro%22,NA,%22Puerta+de+Hierro%22,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Elektra,http://twitter.com/search?q=Elektra,NA,Elektra,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Luke,http://twitter.com/search?q=Luke,NA,Luke,65626,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
ISSSTE,http://twitter.com/search?q=ISSSTE,NA,ISSSTE,18473,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Simi,http://twitter.com/search?q=Simi,NA,Simi,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Richie,http://twitter.com/search?q=Richie,NA,Richie,10386,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Yuridia,http://twitter.com/search?q=Yuridia,NA,Yuridia,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
El INE,http://twitter.com/search?q=%22El+INE%22,NA,%22El+INE%22,20877,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Latinus,http://twitter.com/search?q=Latinus,NA,Latinus,61006,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Campos,http://twitter.com/search?q=Campos,NA,Campos,23587,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Richard,http://twitter.com/search?q=Richard,NA,Richard,53456,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Profeco,http://twitter.com/search?q=Profeco,NA,Profeco,17432,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
Ralph Lauren,http://twitter.com/search?q=%22Ralph+Lauren%22,NA,%22Ralph+Lauren%22,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#LordAntenas,http://twitter.com/search?q=%23LordAntenas,NA,%23LordAntenas,30565,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#CervezaOficial,http://twitter.com/search?q=%23CervezaOficial,NA,%23CervezaOficial,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#Messi,http://twitter.com/search?q=%23Messi,NA,%23Messi,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#USGP,http://twitter.com/search?q=%23USGP,NA,%23USGP,58258,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#LosÚltimosCincoDias,http://twitter.com/search?q=%23Los%C3%9AltimosCincoDias,NA,%23Los%C3%9AltimosCincoDias,27089,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#AustinGP,http://twitter.com/search?q=%23AustinGP,NA,%23AustinGP,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#BringBackZackSnyder,http://twitter.com/search?q=%23BringBackZackSnyder,NA,%23BringBackZackSnyder,48035,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#Roslyn,http://twitter.com/search?q=%23Roslyn,NA,%23Roslyn,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#JoseRamonLopezBeltran230,http://twitter.com/search?q=%23JoseRamonLopezBeltran230,NA,%23JoseRamonLopezBeltran230,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#MásAcciónMásDiversión,http://twitter.com/search?q=%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
#DíaMundialDelAhorroDeEnergía,http://twitter.com/search?q=%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,Tijuana,149361,2022-10-22T04:15:12Z,2022-10-17T21:20:03Z
BUENA VIBRA KENIA OS,http://twitter.com/search?q=%22BUENA+VIBRA+KENIA+OS%22,NA,%22BUENA+VIBRA+KENIA+OS%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#T1WIN,http://twitter.com/search?q=%23T1WIN,NA,%23T1WIN,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#지구에서년지성아_환영해,http://twitter.com/search?q=%23%EC%A7%80%EA%B5%AC%EC%97%90%EC%84%9C%EB%85%84%EC%A7%80%EC%84%B1%EC%95%84_%ED%99%98%EC%98%81%ED%95%B4,NA,%23%EC%A7%80%EA%B5%AC%EC%97%90%EC%84%9C%EB%85%84%EC%A7%80%EC%84%B1%EC%95%84_%ED%99%98%EC%98%81%ED%95%B4,803913,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#enhorabuenabajo,http://twitter.com/search?q=%23enhorabuenabajo,NA,%23enhorabuenabajo,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#AlarmanteViolencia,http://twitter.com/search?q=%23AlarmanteViolencia,NA,%23AlarmanteViolencia,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Dinamarca,http://twitter.com/search?q=Dinamarca,NA,Dinamarca,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Cuphead,http://twitter.com/search?q=Cuphead,NA,Cuphead,16185,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
FERCHA IS BACK,http://twitter.com/search?q=%22FERCHA+IS+BACK%22,NA,%22FERCHA+IS+BACK%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#freecodefridaycontest,http://twitter.com/search?q=%23freecodefridaycontest,NA,%23freecodefridaycontest,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
FOBAPROA,http://twitter.com/search?q=FOBAPROA,NA,FOBAPROA,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Ajaccio,http://twitter.com/search?q=Ajaccio,NA,Ajaccio,48307,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Salinas Pliego,http://twitter.com/search?q=%22Salinas+Pliego%22,NA,%22Salinas+Pliego%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
CNCO EN DISNEY,http://twitter.com/search?q=%22CNCO+EN+DISNEY%22,NA,%22CNCO+EN+DISNEY%22,23596,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Jenaro,http://twitter.com/search?q=Jenaro,NA,Jenaro,48642,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Zedillo,http://twitter.com/search?q=Zedillo,NA,Zedillo,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Rolex,http://twitter.com/search?q=Rolex,NA,Rolex,29404,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,NA,%22CM+Punk%22,11742,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Serrat,http://twitter.com/search?q=Serrat,NA,Serrat,11877,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Enrique Vargas,http://twitter.com/search?q=%22Enrique+Vargas%22,NA,%22Enrique+Vargas%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Andares,http://twitter.com/search?q=Andares,NA,Andares,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Puerta de Hierro,http://twitter.com/search?q=%22Puerta+de+Hierro%22,NA,%22Puerta+de+Hierro%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Elektra,http://twitter.com/search?q=Elektra,NA,Elektra,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Luke,http://twitter.com/search?q=Luke,NA,Luke,65626,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
ISSSTE,http://twitter.com/search?q=ISSSTE,NA,ISSSTE,18473,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Simi,http://twitter.com/search?q=Simi,NA,Simi,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Richie,http://twitter.com/search?q=Richie,NA,Richie,10392,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Yuridia,http://twitter.com/search?q=Yuridia,NA,Yuridia,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
El INE,http://twitter.com/search?q=%22El+INE%22,NA,%22El+INE%22,20877,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Latinus,http://twitter.com/search?q=Latinus,NA,Latinus,61006,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Campos,http://twitter.com/search?q=Campos,NA,Campos,23574,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Richard,http://twitter.com/search?q=Richard,NA,Richard,53456,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Profeco,http://twitter.com/search?q=Profeco,NA,Profeco,17424,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Ralph Lauren,http://twitter.com/search?q=%22Ralph+Lauren%22,NA,%22Ralph+Lauren%22,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#LordAntenas,http://twitter.com/search?q=%23LordAntenas,NA,%23LordAntenas,30565,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#CervezaOficial,http://twitter.com/search?q=%23CervezaOficial,NA,%23CervezaOficial,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#Messi,http://twitter.com/search?q=%23Messi,NA,%23Messi,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#USGP,http://twitter.com/search?q=%23USGP,NA,%23USGP,58258,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#LosÚltimosCincoDias,http://twitter.com/search?q=%23Los%C3%9AltimosCincoDias,NA,%23Los%C3%9AltimosCincoDias,27126,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#AustinGP,http://twitter.com/search?q=%23AustinGP,NA,%23AustinGP,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#BringBackZackSnyder,http://twitter.com/search?q=%23BringBackZackSnyder,NA,%23BringBackZackSnyder,48085,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#Roslyn,http://twitter.com/search?q=%23Roslyn,NA,%23Roslyn,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#JoseRamonLopezBeltran230,http://twitter.com/search?q=%23JoseRamonLopezBeltran230,NA,%23JoseRamonLopezBeltran230,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#MásAcciónMásDiversión,http://twitter.com/search?q=%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#DíaMundialDelAhorroDeEnergía,http://twitter.com/search?q=%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,Toluca,149769,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
BUENA VIBRA KENIA OS,http://twitter.com/search?q=%22BUENA+VIBRA+KENIA+OS%22,NA,%22BUENA+VIBRA+KENIA+OS%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#T1WIN,http://twitter.com/search?q=%23T1WIN,NA,%23T1WIN,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#지구에서년지성아_환영해,http://twitter.com/search?q=%23%EC%A7%80%EA%B5%AC%EC%97%90%EC%84%9C%EB%85%84%EC%A7%80%EC%84%B1%EC%95%84_%ED%99%98%EC%98%81%ED%95%B4,NA,%23%EC%A7%80%EA%B5%AC%EC%97%90%EC%84%9C%EB%85%84%EC%A7%80%EC%84%B1%EC%95%84_%ED%99%98%EC%98%81%ED%95%B4,803913,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#enhorabuenabajo,http://twitter.com/search?q=%23enhorabuenabajo,NA,%23enhorabuenabajo,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#AlarmanteViolencia,http://twitter.com/search?q=%23AlarmanteViolencia,NA,%23AlarmanteViolencia,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Dinamarca,http://twitter.com/search?q=Dinamarca,NA,Dinamarca,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Cuphead,http://twitter.com/search?q=Cuphead,NA,Cuphead,16185,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
FERCHA IS BACK,http://twitter.com/search?q=%22FERCHA+IS+BACK%22,NA,%22FERCHA+IS+BACK%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#freecodefridaycontest,http://twitter.com/search?q=%23freecodefridaycontest,NA,%23freecodefridaycontest,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
FOBAPROA,http://twitter.com/search?q=FOBAPROA,NA,FOBAPROA,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Ajaccio,http://twitter.com/search?q=Ajaccio,NA,Ajaccio,48295,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Salinas Pliego,http://twitter.com/search?q=%22Salinas+Pliego%22,NA,%22Salinas+Pliego%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
CNCO EN DISNEY,http://twitter.com/search?q=%22CNCO+EN+DISNEY%22,NA,%22CNCO+EN+DISNEY%22,23558,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Jenaro,http://twitter.com/search?q=Jenaro,NA,Jenaro,48642,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Zedillo,http://twitter.com/search?q=Zedillo,NA,Zedillo,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Rolex,http://twitter.com/search?q=Rolex,NA,Rolex,29422,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,NA,%22CM+Punk%22,11742,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Serrat,http://twitter.com/search?q=Serrat,NA,Serrat,11877,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Enrique Vargas,http://twitter.com/search?q=%22Enrique+Vargas%22,NA,%22Enrique+Vargas%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Andares,http://twitter.com/search?q=Andares,NA,Andares,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Puerta de Hierro,http://twitter.com/search?q=%22Puerta+de+Hierro%22,NA,%22Puerta+de+Hierro%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Elektra,http://twitter.com/search?q=Elektra,NA,Elektra,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Luke,http://twitter.com/search?q=Luke,NA,Luke,65626,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
ISSSTE,http://twitter.com/search?q=ISSSTE,NA,ISSSTE,18473,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Simi,http://twitter.com/search?q=Simi,NA,Simi,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Richie,http://twitter.com/search?q=Richie,NA,Richie,10392,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Yuridia,http://twitter.com/search?q=Yuridia,NA,Yuridia,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
El INE,http://twitter.com/search?q=%22El+INE%22,NA,%22El+INE%22,20878,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Latinus,http://twitter.com/search?q=Latinus,NA,Latinus,61006,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Campos,http://twitter.com/search?q=Campos,NA,Campos,23587,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Richard,http://twitter.com/search?q=Richard,NA,Richard,53499,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Profeco,http://twitter.com/search?q=Profeco,NA,Profeco,17424,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
Ralph Lauren,http://twitter.com/search?q=%22Ralph+Lauren%22,NA,%22Ralph+Lauren%22,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#LordAntenas,http://twitter.com/search?q=%23LordAntenas,NA,%23LordAntenas,30565,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#CervezaOficial,http://twitter.com/search?q=%23CervezaOficial,NA,%23CervezaOficial,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#Messi,http://twitter.com/search?q=%23Messi,NA,%23Messi,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#USGP,http://twitter.com/search?q=%23USGP,NA,%23USGP,58258,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#LosÚltimosCincoDias,http://twitter.com/search?q=%23Los%C3%9AltimosCincoDias,NA,%23Los%C3%9AltimosCincoDias,27126,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#AustinGP,http://twitter.com/search?q=%23AustinGP,NA,%23AustinGP,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#BringBackZackSnyder,http://twitter.com/search?q=%23BringBackZackSnyder,NA,%23BringBackZackSnyder,48035,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#Roslyn,http://twitter.com/search?q=%23Roslyn,NA,%23Roslyn,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#JoseRamonLopezBeltran230,http://twitter.com/search?q=%23JoseRamonLopezBeltran230,NA,%23JoseRamonLopezBeltran230,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#FelizViernesATodos,http://twitter.com/search?q=%23FelizViernesATodos,NA,%23FelizViernesATodos,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#MásAcciónMásDiversión,http://twitter.com/search?q=%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,%23M%C3%A1sAcci%C3%B3nM%C3%A1sDiversi%C3%B3n,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
#DíaMundialDelAhorroDeEnergía,http://twitter.com/search?q=%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,%23D%C3%ADaMundialDelAhorroDeEnerg%C3%ADa,NA,Zapopan,151582,2022-10-22T04:15:13Z,2022-10-19T12:32:00Z
